idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10
2489,STA.DE_DEMV021,STA.DE_DEMV021/S2B_MSIL2A_20200327T101629_N0214_R065_T32UPF_20200327T134849.npy,STA.DE_DEMV021/l3_mean_europe_2018_2020_005dg.netcdf,DE,2,1159.2,0,0,1,0,0,1,15.64686597,55.11061007,19.41002068
2490,STA-PT05012,STA-PT05012/S2B_MSIL2A_20200221T110959_N0214_R137_T29SPB_20200221T132103.npy,STA-PT05012/l3_mean_europe_2018_2020_005dg.netcdf,PT,300,89,1,0,0,0,0,1,1.468583883,77.96252434,11.09151456
2492,STA-BETN113,STA-BETN113/S2A_MSIL2A_20200917T105031_N0214_R051_T31UFR_20200917T134757.npy,STA-BETN113/l3_mean_europe_2018_2020_005dg.netcdf,BE,510,46.8,1,0,0,0,0,1,6.964752428,66.0469351,12.12194495
2497,STA.IT1865A,STA.IT1865A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT1865A/l3_mean_europe_2018_2020_005dg.netcdf,IT,16,181.7,1,0,0,0,0,1,17.38417201,53.74637979,29.58546508
2505,STA_ES1620A,STA_ES1620A/S2A_MSIL2A_20200824T110631_N0214_R137_T30STF_20200824T154400.npy,STA_ES1620A/l3_mean_europe_2018_2020_005dg.netcdf,ES,49,170.9,0,1,0,0,1,0,8.799073194,61.39777352,25.63085728
2506,STA-PT03096,STA-PT03096/S2A_MSIL2A_20200827T112121_N0214_R037_T29SND_20200827T141333.npy,STA-PT03096/l3_mean_europe_2018_2020_005dg.netcdf,PT,143,56.2,1,0,0,0,0,1,4.972424526,73.40656122,15.54189714
2509,STA_ES1818A,STA_ES1818A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1818A/l3_mean_europe_2018_2020_005dg.netcdf,ES,500,45.1,0,1,0,0,0,1,20.75971772,58.91415536,22.14775386
2510,STA.IT1665A,STA.IT1665A/S2B_MSIL2A_20200703T094039_N0214_R036_T33TYE_20200703T123507.npy,STA.IT1665A/l3_mean_europe_2018_2020_005dg.netcdf,IT,10,286.3,1,0,0,0,0,1,6.817470604,57.89657928,22.696
2511,STA_PL0594A,STA_PL0594A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UFA_20200822T115325.npy,STA_PL0594A/l3_mean_europe_2018_2020_005dg.netcdf,PL,201,90.5,0,0,1,0,0,1,14.08321072,51.34917989,30.6721923
2515,STA_PL0591A,STA_PL0591A/S2B_MSIL2A_20200420T100019_N0214_R122_T33UWT_20200420T130740.npy,STA_PL0591A/l3_mean_europe_2018_2020_005dg.netcdf,PL,160,79.9,0,0,1,0,0,1,15.47654176,57.41372337,30.2642332
2518,STA.IT1213A,STA.IT1213A/S2B_MSIL2A_20200821T100559_N0214_R022_T32TQR_20200821T130423.npy,STA.IT1213A/l3_mean_europe_2018_2020_005dg.netcdf,IT,4,149.3,0,0,1,0,0,1,18.91095257,54.50211305,29.24157303
2519,STA.CZ_KSOM,STA.CZ_KSOM/S2A_MSIL2A_20200730T102031_N0214_R065_T32UQA_20200730T110107.npy,STA.CZ_KSOM/l3_mean_europe_2018_2020_005dg.netcdf,CZ,476,91.1,0,1,0,0,0,1,13.82794135,59.48887166,20.66215586
2522,STA.IT2056A,STA.IT2056A/S2B_MSIL2A_20200801T100559_N0214_R022_T32SNJ_20200801T135302.npy,STA.IT2056A/l3_mean_europe_2018_2020_005dg.netcdf,IT,33,125.3,0,0,1,1,0,0,28.40971884,41.7767066,30.13646723
2524,STA-CH0021A,STA-CH0021A/S2A_MSIL2A_20200531T102031_N0214_R065_T32TMT_20200531T134031.npy,STA-CH0021A/l3_mean_europe_2018_2020_005dg.netcdf,CH,415,914.5,0,0,1,1,0,0,37.88501557,45.98515018,18.17554088
2526,STA-NL00446,STA-NL00446/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00446/l3_mean_europe_2018_2020_005dg.netcdf,NL,-2,3352,0,1,0,0,0,1,24.9896871,49.87638252,20.64979887
2528,STA.IT0950A,STA.IT0950A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT0950A/l3_mean_europe_2018_2020_005dg.netcdf,IT,260,106.7,0,0,1,0,0,1,15.07995198,53.84773612,18.74229692
2529,STA_ES1432A,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_europe_2018_2020_005dg.netcdf,ES,363,97,0,1,0,0,0,1,6.861585945,47.30620247,16.49887104
2531,STA.DE_DENI016,STA.DE_DENI016/S2A_MSIL2A_20200723T103031_N0214_R108_T32UNC_20200723T142801.npy,STA.DE_DENI016/l3_mean_europe_2018_2020_005dg.netcdf,DE,208,143.2,0,1,0,0,0,1,10.7646673,61.62201346,14.40325665
2532,STA_ES1991A,STA_ES1991A/S2A_MSIL2A_20200930T105851_N0214_R094_T30TWM_20200930T135525.npy,STA_ES1991A/l3_mean_europe_2018_2020_005dg.netcdf,ES,1017,8.7,1,0,0,0,0,1,2.53500645,62.2775989,14.22249078
2533,STA-HU0034A,STA-HU0034A/S2B_MSIL2A_20200407T095029_N0214_R079_T33TYN_20200407T123458.npy,STA-HU0034A/l3_mean_europe_2018_2020_005dg.netcdf,HU,274,81.6,0,1,0,0,0,1,20.88605643,60.64656272,24.92634561
2534,STA-RO0094A,STA-RO0094A/S2B_MSIL2A_20200829T093039_N0214_R136_T34TFS_20200829T115846.npy,STA-RO0094A/l3_mean_europe_2018_2020_005dg.netcdf,RO,450,52.5,0,0,1,0,1,0,16.94964197,51.06884892,19.82581921
2536,STA.IT1191A,STA.IT1191A/S2A_MSIL2A_20201117T102321_N0214_R065_T32TPS_20201117T130408.npy,STA.IT1191A/l3_mean_europe_2018_2020_005dg.netcdf,IT,1601,87.8,1,0,0,0,0,1,4.519635275,97.63878066,9.830508475
2538,STA-FR31036,STA-FR31036/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXP_20200806T131026.npy,STA-FR31036/l3_mean_europe_2018_2020_005dg.netcdf,FR,14,44.3,0,0,1,0,0,1,11.47352518,47.64256169,14.75029876
2541,STA.IT2203A,STA.IT2203A/S2A_MSIL2A_20200830T095031_N0214_R079_T33TWE_20200830T115423.npy,STA.IT2203A/l3_mean_europe_2018_2020_005dg.netcdf,IT,820,55.9,1,0,0,0,1,0,3.848196446,84.31830199,18.29187151
2546,STA.DE_DETH005,STA.DE_DETH005/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH005/l3_mean_europe_2018_2020_005dg.netcdf,DE,210,103.9,0,0,1,0,0,1,15.66525982,51.93072989,17.70727987
2549,STA-FR21031,STA-FR21031/S2A_MSIL2A_20200602T105631_N0214_R094_T30UYU_20200602T135525.npy,STA-FR21031/l3_mean_europe_2018_2020_005dg.netcdf,FR,140,45.6,0,1,0,0,0,1,9.113614853,57.09808762,15.83635468
2550,STA-BG0053R,STA-BG0053R/S2A_MSIL2A_20200321T090641_N0214_R050_T35TLG_20200321T120320.npy,STA-BG0053R/l3_mean_europe_2018_2020_005dg.netcdf,BG,1720,33.3,1,0,0,0,0,1,7.119009599,90.12253052,8.681318048
2552,STA.DE_DEBB021,STA.DE_DEBB021/S2B_MSIL2A_20200801T100559_N0214_R022_T32UQD_20200801T135302.npy,STA.DE_DEBB021/l3_mean_europe_2018_2020_005dg.netcdf,DE,31,1034.5,0,0,1,0,0,1,17.58831008,57.13453844,19.62609745
2553,STA-RO0157A,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_europe_2018_2020_005dg.netcdf,RO,230,54.8,0,0,1,0,1,0,12.13317936,37.87804305,20.87378151
2554,STA_ES1272A,STA_ES1272A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,STA_ES1272A/l3_mean_europe_2018_2020_005dg.netcdf,ES,19,97,0,0,1,1,0,0,29.07818644,42.98193548,20.31811501
2555,STA_ES0005R,STA_ES0005R/S2A_MSIL2A_20200711T113321_N0214_R080_T29TMH_20200711T123145.npy,STA_ES0005R/l3_mean_europe_2018_2020_005dg.netcdf,ES,685,142.1,1,0,0,0,0,1,3.021743338,68.28262819,8.175257732
2557,STA.IT0863A,STA.IT0863A/S2A_MSIL2A_20200823T100031_N0214_R122_T32TQN_20200823T125303.npy,STA.IT0863A/l3_mean_europe_2018_2020_005dg.netcdf,IT,338,91.3,0,0,1,1,0,0,22.97907145,57.1687113,17.71270718
2561,STA-BG0073A,STA-BG0073A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0073A/l3_mean_europe_2018_2020_005dg.netcdf,BG,615,1015.9,0,0,1,1,0,0,33.04225479,43.40959616,40.82183183
2564,STA.DE_DEBY052,STA.DE_DEBY052/S2A_MSIL2A_20200908T102031_N0214_R065_T32UNU_20200908T130954.npy,STA.DE_DEBY052/l3_mean_europe_2018_2020_005dg.netcdf,DE,470,338.6,0,0,1,0,0,1,27.25827772,50.43453388,18.23708213
2569,STA_ES1572A,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,STA_ES1572A/l3_mean_europe_2018_2020_005dg.netcdf,ES,276,97,0,0,1,0,0,1,13.39470643,55.70172776,15.33262962
2572,STA_ES1834A,STA_ES1834A/S2A_MSIL2A_20201216T105441_N0214_R051_T31TBE_20201216T133709.npy,STA_ES1834A/l3_mean_europe_2018_2020_005dg.netcdf,ES,18,86.2,0,0,1,1,0,0,22.35155875,58.20157537,14.83529412
2573,STA.03.0201,STA.03.0201/S2A_MSIL2A_20200922T100031_N0214_R122_T33UWP_20200924T114821.npy,STA.03.0201/l3_mean_europe_2018_2020_005dg.netcdf,AT,265,236.3,0,1,0,0,0,1,13.34292391,64.06542937,19.09511553
2576,STA.DE_DERP017,STA.DE_DERP017/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DERP017/l3_mean_europe_2018_2020_005dg.netcdf,DE,600,99.9,1,0,0,0,0,1,5.250104757,72.28363834,12.06513623
2577,STA-FR07004,STA-FR07004/S2A_MSIL2A_20200729T105031_N0214_R051_T31TEL_20200729T134025.npy,STA-FR07004/l3_mean_europe_2018_2020_005dg.netcdf,FR,340,82.2,0,0,1,0,0,1,18.470861,56.11319866,13.24874527
2578,STA.DE_DEBW024,STA.DE_DEBW024/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW024/l3_mean_europe_2018_2020_005dg.netcdf,DE,302,793.1,0,1,0,0,0,1,25.14739419,52.7648229,17.06336599
2582,STA-FR35006,STA-FR35006/S2A_MSIL2A_20190913T105031_N0213_R051_T31TDL_20190913T120946.npy,STA-FR35006/l3_mean_europe_2018_2020_005dg.netcdf,FR,264,41.1,0,0,1,0,0,1,13.09160156,44.2988635,11.64964703
2583,STA_ES1258A,STA_ES1258A/S2B_MSIL2A_20200221T110959_N0214_R137_T29SPB_20200221T132103.npy,STA_ES1258A/l3_mean_europe_2018_2020_005dg.netcdf,ES,52,52.5,0,1,0,0,1,0,11.93655514,56.90386585,24.43962264
2587,STA_ES1038A,STA_ES1038A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TVP_20200819T132326.npy,STA_ES1038A/l3_mean_europe_2018_2020_005dg.netcdf,ES,20,110.4,0,0,1,0,0,1,13.5811823,48.9909595,19.95757694
2588,STA_ES2041A,STA_ES2041A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES2041A/l3_mean_europe_2018_2020_005dg.netcdf,ES,308,14.1,0,0,1,0,0,1,8.103216684,45.8606868,18.45779221
2589,STA-FR10017,STA-FR10017/S2A_MSIL2A_20200530T105031_N0214_R051_T31UDS_20200530T134211.npy,STA-FR10017/l3_mean_europe_2018_2020_005dg.netcdf,FR,4,453.4,0,0,1,0,0,1,19.00739295,52.17452405,18.39487914
2594,STA_PL0649A,STA_PL0649A/S2B_MSIL2A_20200328T095029_N0214_R079_T34UED_20200328T122832.npy,STA_PL0649A/l3_mean_europe_2018_2020_005dg.netcdf,PL,134,59,1,0,0,0,0,1,4.239480671,56.99424564,20.85801749
2595,STA.DE_DEBW042,STA.DE_DEBW042/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW042/l3_mean_europe_2018_2020_005dg.netcdf,DE,370,831.8,0,1,0,0,0,1,27.11736038,48.41152692,16.83419155
2596,STA_ES1860A,STA_ES1860A/S2B_MSIL2A_20201227T111359_N0214_R137_T30STG_20201227T131730.npy,STA_ES1860A/l3_mean_europe_2018_2020_005dg.netcdf,ES,1,140.3,1,0,0,0,1,0,8.351393374,55.74486907,17.50477306
2597,STA-PT02004,STA-PT02004/S2A_MSIL2A_20190902T112111_N0213_R037_T29TNF_20190902T141358.npy,STA-PT02004/l3_mean_europe_2018_2020_005dg.netcdf,PT,15,221,0,1,0,0,0,1,9.214575866,42.2350684,18.22478148
2599,STA-BETR221,STA-BETR221/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETR221/l3_mean_europe_2018_2020_005dg.netcdf,BE,65,797,0,0,1,0,0,1,25.90491265,47.62685584,19.11504509
2603,STA_PL0559A,STA_PL0559A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCE_20200601T112207.npy,STA_PL0559A/l3_mean_europe_2018_2020_005dg.netcdf,PL,17,105.9,0,0,1,0,0,1,17.10432915,46.28972705,28.97918872
2605,STA.IT1486A,STA.IT1486A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT1486A/l3_mean_europe_2018_2020_005dg.netcdf,IT,68,350.1,0,0,1,0,0,1,20.34207967,48.92131357,23.39593552
2609,STA_PL0064A,STA_PL0064A/S2B_MSIL2A_20200815T095039_N0214_R079_T33UXV_20200815T120650.npy,STA_PL0064A/l3_mean_europe_2018_2020_005dg.netcdf,PL,49,270.9,0,0,1,0,0,1,24.55728022,40.38655156,35.81953858
2612,STA-LT00022,STA-LT00022/S2A_MSIL2A_20200807T094041_N0214_R036_T34VFH_20200807T110442.npy,STA-LT00022/l3_mean_europe_2018_2020_005dg.netcdf,LT,122,31.7,0,0,1,1,0,0,24.44769306,45.16749024,31.34515125
2614,STA.DE_DEST011,STA.DE_DEST011/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST011/l3_mean_europe_2018_2020_005dg.netcdf,DE,235,102.7,0,0,1,0,0,1,14.60196822,59.56557484,16.9769235
2615,STA.02.SP10,STA.02.SP10/S2A_MSIL2A_20201114T101301_N0214_R022_T33TUN_20201114T120346.npy,STA.02.SP10/l3_mean_europe_2018_2020_005dg.netcdf,AT,686,30.6,1,0,0,0,0,1,9.104071367,45.63274928,12.42682204
2616,STA-MK0037A,STA-MK0037A/S2B_MSIL2A_20200218T092029_N0214_R093_T34TEL_20200218T121747.npy,STA-MK0037A/l3_mean_europe_2018_2020_005dg.netcdf,MK,586,48.4,0,0,1,0,1,0,9.973647851,51.833864,46.40254297
2623,STA.IT1898A,STA.IT1898A/S2B_MSIL2A_20200726T095029_N0214_R079_T33STC_20200726T123818.npy,STA.IT1898A/l3_mean_europe_2018_2020_005dg.netcdf,IT,40,176.3,0,0,1,0,0,1,26.05814708,71.51805599,19.05074853
2624,STA-NL00444,STA-NL00444/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00444/l3_mean_europe_2018_2020_005dg.netcdf,NL,4,1494.5,1,0,0,0,0,1,15.84589332,54.39812941,19.57969393
2625,STA-CH0054A,STA-CH0054A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0054A/l3_mean_europe_2018_2020_005dg.netcdf,CH,554,177.4,0,0,1,0,0,1,18.23800326,52.29221556,15.68855785
2630,STA.DE_DENI053,STA.DE_DENI053/S2A_MSIL2A_20200328T104021_N0214_R008_T32UMD_20200328T142124.npy,STA.DE_DENI053/l3_mean_europe_2018_2020_005dg.netcdf,DE,17,119.2,0,1,0,0,1,0,15.18561721,54.3213883,18.66174175
2631,STA.IT2101A,STA.IT2101A/S2B_MSIL2A_20200807T102559_N0214_R108_T32TLQ_20200807T132026.npy,STA.IT2101A/l3_mean_europe_2018_2020_005dg.netcdf,IT,271,333.8,0,1,0,0,0,1,20.07225539,51.72426623,28.09014085
2632,STA.IT1739A,STA.IT1739A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1739A/l3_mean_europe_2018_2020_005dg.netcdf,IT,45,205.7,0,0,1,0,0,1,32.98286959,54.17905552,33.91080325
2639,STA-EE0020A,STA-EE0020A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0020A/l3_mean_europe_2018_2020_005dg.netcdf,EE,5,137.2,0,0,1,1,0,0,19.33175043,48.52329637,19.28795518
2640,STA-CH0024A,STA-CH0024A/S2B_MSIL2A_20200718T102559_N0214_R108_T32TLS_20200718T140654.npy,STA-CH0024A/l3_mean_europe_2018_2020_005dg.netcdf,CH,460,66,1,0,0,0,0,1,15.69852233,53.0749605,13.17353013
2645,STA.IT1883A,STA.IT1883A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1883A/l3_mean_europe_2018_2020_005dg.netcdf,IT,55,179.2,0,0,1,0,0,1,13.54965726,76.9148426,20.06551319
2647,STA-BETR811,STA-BETR811/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETR811/l3_mean_europe_2018_2020_005dg.netcdf,BE,8,1093.8,0,1,0,0,0,1,23.69106951,45.37393697,22.81295551
2648,STA.DE_DEBW015,STA.DE_DEBW015/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW015/l3_mean_europe_2018_2020_005dg.netcdf,DE,157,1255.4,0,0,1,0,0,1,27.82747548,46.9130483,20.01197577
2656,STA_ES1636A,STA_ES1636A/S2B_MSIL2A_20200720T110619_N0214_R137_T30TUM_20200720T131521.npy,STA_ES1636A/l3_mean_europe_2018_2020_005dg.netcdf,ES,691,64.3,0,0,1,0,1,0,21.52031156,47.03985552,15.01864505
2657,STA-BG0056A,STA-BG0056A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0056A/l3_mean_europe_2018_2020_005dg.netcdf,BG,51,53.8,0,0,1,0,0,1,15.49294175,49.0100115,17.78830083
2658,STA_ES0373A,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_europe_2018_2020_005dg.netcdf,ES,720,29.9,0,1,0,0,1,0,7.084558824,58.68071666,13.72812068
2662,STA-FR12004,STA-FR12004/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCJ_20200719T134605.npy,STA-FR12004/l3_mean_europe_2018_2020_005dg.netcdf,FR,143,218.5,0,0,1,0,0,1,17.58539195,56.28163848,15.97847939
2667,STA.IT0892A,STA.IT0892A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0892A/l3_mean_europe_2018_2020_005dg.netcdf,IT,43,275.5,0,0,1,0,0,1,29.43504858,60.06148659,25.36293436
2669,STA_ES2085A,STA_ES2085A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2085A/l3_mean_europe_2018_2020_005dg.netcdf,ES,620,42.9,0,1,0,1,0,0,11.07615079,61.21465987,16.27103505
2671,STA.03.0104,STA.03.0104/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.03.0104/l3_mean_europe_2018_2020_005dg.netcdf,AT,265,74.6,1,0,0,1,0,0,22.0740668,48.11163183,17.13131198
2672,STA-BG0040A,STA-BG0040A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0040A/l3_mean_europe_2018_2020_005dg.netcdf,BG,534,1015.9,0,0,1,0,0,1,24.70211572,37.20177382,42.45201657
2673,STA_ES1578A,STA_ES1578A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TVP_20200819T132326.npy,STA_ES1578A/l3_mean_europe_2018_2020_005dg.netcdf,ES,20,110.4,0,0,1,0,0,1,10.98669601,60.58515305,17.45284006
2674,STA_ES1799A,STA_ES1799A/S2A_MSIL2A_20201202T111431_N0214_R137_T30SUG_20201202T140104.npy,STA_ES1799A/l3_mean_europe_2018_2020_005dg.netcdf,ES,119,57.6,0,0,1,0,0,1,17.90662722,52.38802268,24.42115385
2678,STA_ES1231A,STA_ES1231A/S2A_MSIL2A_20200706T104031_N0214_R008_T31TDG_20200706T133310.npy,STA_ES1231A/l3_mean_europe_2018_2020_005dg.netcdf,ES,113,718.7,0,0,1,0,0,1,24.06279016,38.70496355,23.64421052
2688,STA.DE_DEST104,STA.DE_DEST104/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST104/l3_mean_europe_2018_2020_005dg.netcdf,DE,72,113.2,1,0,0,0,0,1,10.84820897,58.61021482,18.06146375
2690,STA.DE_DEST044,STA.DE_DEST044/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST044/l3_mean_europe_2018_2020_005dg.netcdf,DE,120,102.7,0,0,1,0,0,1,14.93027068,56.23753825,17.46005324
2695,STA_ES1602A,STA_ES1602A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1602A/l3_mean_europe_2018_2020_005dg.netcdf,ES,385,62.3,0,0,1,0,0,1,23.15163043,50.18287847,21.30425279
2698,STA-MK0045A,STA-MK0045A/S2A_MSIL2A_20201122T093321_N0214_R136_T34TEM_20201122T122223.npy,STA-MK0045A/l3_mean_europe_2018_2020_005dg.netcdf,MK,268,347.4,0,1,0,0,1,0,11.96888675,38.4981326,51.03055902
2703,STA-FR23124,STA-FR23124/S2A_MSIL2A_20200602T105631_N0214_R094_T30TXS_20200602T135525.npy,STA-FR23124/l3_mean_europe_2018_2020_005dg.netcdf,FR,100,100.6,1,0,0,0,0,1,4.630654073,62.56382464,12.66474002
2704,STA-FR14042,STA-FR14042/S2A_MSIL2A_20200805T104031_N0214_R008_T31UFP_20200805T121101.npy,STA-FR14042/l3_mean_europe_2018_2020_005dg.netcdf,FR,151,27.7,0,0,1,0,0,1,9.764389206,56.38955721,17.77382826
2706,STA.DE_DENI043,STA.DE_DENI043/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULD_20200805T121101.npy,STA.DE_DENI043/l3_mean_europe_2018_2020_005dg.netcdf,DE,30,113,0,1,0,0,0,1,15.03605809,55.74711068,17.93424048
2707,STA.07.2106,STA.07.2106/S2A_MSIL2A_20200319T101021_N0214_R022_T32TPT_20200319T130518.npy,STA.07.2106/l3_mean_europe_2018_2020_005dg.netcdf,AT,570,149.5,0,0,1,1,0,0,29.98123507,44.16167821,16.21655134
2712,STA.DE_DENW179,STA.DE_DENW179/S2B_MSIL2A_20200529T102559_N0214_R108_T32ULC_20200529T135455.npy,STA.DE_DENW179/l3_mean_europe_2018_2020_005dg.netcdf,DE,118,726.3,0,0,1,0,0,1,25.27355191,53.9762594,20.94320833
2713,STA-RO0144A,STA-RO0144A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0144A/l3_mean_europe_2018_2020_005dg.netcdf,RO,86,115.8,0,0,1,0,1,0,17.72225865,49.15019366,13.18707006
2719,STA.IT2213A,STA.IT2213A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2213A/l3_mean_europe_2018_2020_005dg.netcdf,IT,191,222.3,0,1,0,0,0,1,25.47900613,39.42558396,29.69883382
2720,STA.IT1110A,STA.IT1110A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TPP_20201119T120649.npy,STA.IT1110A/l3_mean_europe_2018_2020_005dg.netcdf,IT,5,172.9,0,0,1,0,0,1,16.81072027,50.44659145,21.33522727
2721,STA-FR05090,STA-FR05090/S2B_MSIL2A_20200720T110619_N0214_R137_T30UYV_20200720T131521.npy,STA-FR05090/l3_mean_europe_2018_2020_005dg.netcdf,FR,92,199.5,0,0,1,0,0,1,12.24124293,59.84143126,19.3419851
2722,STA.IT2027A,STA.IT2027A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT2027A/l3_mean_europe_2018_2020_005dg.netcdf,IT,615,166,1,0,0,0,0,1,16.09859155,78.82376738,20.53389831
2726,STA-FI00893,STA-FI00893/S2B_MSIL2A_20200928T093039_N0214_R136_T35VNH_20200928T115803.npy,STA-FI00893/l3_mean_europe_2018_2020_005dg.netcdf,FI,4,33.9,1,0,0,0,0,1,4.263125889,55.22721535,0
2727,STA-BG0041A,STA-BG0041A/S2A_MSIL2A_20200131T091231_N0213_R050_T35TLG_20200131T104603.npy,STA-BG0041A/l3_mean_europe_2018_2020_005dg.netcdf,BG,103,42,0,0,1,0,0,1,15.0230847,51.12469459,32.09532567
2730,STA.02.KA71,STA.02.KA71/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.KA71/l3_mean_europe_2018_2020_005dg.netcdf,AT,445,146.6,0,0,1,0,0,1,20.23841553,42.4896818,18.8853989
2731,STA-FR14012,STA-FR14012/S2B_MSIL2A_20200721T103629_N0214_R008_T31UEQ_20200721T142714.npy,STA-FR14012/l3_mean_europe_2018_2020_005dg.netcdf,FR,96,69.6,0,0,1,0,0,1,16.95901965,53.17320923,19.33812344
2735,STA-FR09016,STA-FR09016/S2B_MSIL2A_20200727T105619_N0214_R094_T30TYR_20200727T144035.npy,STA-FR09016/l3_mean_europe_2018_2020_005dg.netcdf,FR,51,58.8,0,1,0,0,0,1,10.24448411,49.92743727,16.25977486
2736,STA-BETM705,STA-BETM705/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETM705/l3_mean_europe_2018_2020_005dg.netcdf,BE,19,557.2,0,1,0,0,1,0,23.82041799,46.31177396,26.92527435
2739,STA.DE_DEBE032,STA.DE_DEBE032/S2B_MSIL2A_20200801T100559_N0214_R022_T32UQD_20200801T135302.npy,STA.DE_DEBE032/l3_mean_europe_2018_2020_005dg.netcdf,DE,50,4289.8,1,0,0,0,0,1,15.92667655,55.00541872,17.09340098
2740,STA_ES1912A,STA_ES1912A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1912A/l3_mean_europe_2018_2020_005dg.netcdf,ES,7,236,0,0,1,1,0,0,26.52244031,51.63251301,18.18217547
2741,STA.IT1798A,STA.IT1798A/S2B_MSIL2A_20200207T095059_N0214_R079_T33TVG_20200207T120904.npy,STA.IT1798A/l3_mean_europe_2018_2020_005dg.netcdf,IT,650,76.4,0,0,1,0,0,1,34.27408764,68.4817339,16.70143141
2743,STA.DE_DEBW059,STA.DE_DEBW059/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW059/l3_mean_europe_2018_2020_005dg.netcdf,DE,177,101.5,0,1,0,0,0,1,12.47026517,48.67166706,16.24751058
